lng,lat
-3.4792606,56.526557
-3.3527553,56.580561
-4.1300294,57.054017
-2.9722474,56.426172
-3.0482239,57.046181
-4.5908939,56.125463
-5.4784145,56.419839
-5.4554593,56.413559
-4.1902025,57.467124
-2.6222488,57.110558
-2.3723941,57.236594
-3.2458920,57.032602
-5.3314026,56.006735
-2.6245084,56.812654
-3.3454449,56.590164
-3.6127931,55.123939
-2.9506986,56.433257
-2.8450953,56.643265
-2.6061302,56.790286
-2.2677766,56.950568
-3.5734061,56.558286
-2.6492158,56.811199
-4.1882354,56.246042
-2.4976171,57.062875
-3.3278468,56.580560
-2.4129922,57.547989
-4.2011863,56.246710
-4.2284363,56.246223
-3.3175288,56.574110
-3.9598505,56.100606
-3.9598505,56.100606
-2.4582588,57.254006
-5.2791935,55.920840
-3.5806197,57.022624
-3.4730847,56.241349
-3.7025293,56.117273
-3.6807767,56.120087
-3.3977587,56.361637
-3.7754197,56.743989
-2.6034492,56.684470
-4.2928788,56.484097
-3.2736082,56.308256
-3.7449328,56.282742
-3.8145918,57.280012
-4.1912551,56.242393
-2.2806188,57.149697
-5.4352782,56.175154
-3.2327062,56.623533
-4.7745481,56.206413
-3.6603596,56.168887
-3.2411014,56.252878
-4.2264496,56.248146
-5.6412805,55.790079
-3.1066554,56.236184
-4.2456499,57.002574
-3.6024941,54.964551
-3.5728864,56.573208
-4.0589081,56.191107
-2.2222489,57.392531
-3.7197206,56.705954
-4.9517292,55.999875
-4.2061270,56.248420
-5.4458789,56.402678
-3.0115329,56.690179
-2.7515885,56.639552
-2.7901070,56.297729
-4.1956851,56.488550
-4.2118520,56.235736
-3.1276738,56.292599
-3.7229929,56.702495
-3.6825137,54.894535
-2.8778061,56.380426
-2.2409136,57.219847
-3.5996117,56.562355
-3.3934998,56.395738
-3.0249617,56.499241
-3.0860316,57.605527
-3.9035729,56.363975
-3.8231732,56.781218
-3.1433006,56.274846
-4.2839023,56.386576
-3.2660059,56.469164
-3.5775579,56.544666
-3.6155982,56.559452
-3.3373622,56.189877
-2.7901126,56.297999
-3.6648989,56.422223
-4.3599326,56.185007
-2.6583792,57.076435
-3.7128175,56.442237
-3.9821041,56.101869
-2.4976171,57.062875
-2.0764550,57.364948
-3.5874738,56.431774
-2.9485931,56.433363
-2.8015552,56.288851
-3.2556571,56.303048
-5.3200487,56.517768
-3.4029632,56.132901
-3.5180976,56.522045
-3.5780485,55.093928
-2.3568814,57.139892
-3.7621698,57.154972
-5.0437478,56.401881
-3.5882548,56.177922
-5.6023289,56.000368
-3.0112440,56.688537
-3.6620995,56.436098
-4.3386325,56.356527
-3.3356642,56.594492
-4.0899913,57.481853
-3.5847607,56.179135
-3.7812133,56.551798
-3.0145811,56.688177
-3.7043326,56.614875
-3.5943242,56.556582
-3.6197577,56.588241
-3.6182561,56.583588
-4.0824952,57.385298
-2.9889653,56.726117
-4.4204087,56.344172
-3.5544387,56.584977
-3.0142382,56.675423
-2.9251885,57.069610
-4.0097163,56.626922
-3.0566270,56.276604
-4.2279578,56.246321
-2.7932675,56.294295
-2.6489870,56.811227
-3.0567183,57.055094
-2.2990879,57.144534
-2.2981656,57.440072
-3.1357031,56.942103
-3.5821268,56.555543
-3.2742126,56.311844
-2.3897637,57.234205
-5.4715244,56.422550
-2.3637286,57.164126
-4.2762477,56.488447
-4.3195256,56.465628
-3.5867892,56.181446
-2.6668278,56.697083
-3.7616635,56.712107
-3.0096845,56.688217
-3.3381268,57.004069
-3.1192538,56.258803
-2.6846450,57.091045
-2.5854251,55.483207
-3.1231178,56.302524
-4.2762423,56.488357
-3.7231438,56.702223
-5.4637488,56.400921
-2.3677078,57.065300
-3.9801247,57.335017
-4.7535269,55.280851
-3.0584688,57.058673
-2.5283434,57.229118
-3.0383562,56.394908
-2.4129922,57.547989
-4.1865718,56.245172
-2.3805948,55.720779
-3.7100862,56.091828
-2.4137931,57.249849
-5.3556419,56.432934
-3.2432493,56.388710
-4.2756148,56.488728
-4.4617905,56.958966
-3.6469392,56.227834
-4.3200639,56.591433
-3.4858414,56.570056
-5.4639630,55.820383
-2.9338471,56.427185
-3.2849464,57.594138
-5.4326957,56.182328
-3.2456571,56.392999
-4.2076878,56.247493
-2.5634094,56.593830
-3.1733519,56.291097
-3.5940135,56.433038
-4.3633900,56.154743
-3.4093539,57.006701
-3.7899984,56.655095
-3.0141084,56.688810
-2.7556573,56.647344
-3.7332621,56.705587
-3.8300973,56.654422
-4.2274190,56.502022
-3.9931515,56.374248
-4.9354299,55.968982
-3.5544897,56.585031
-5.1122343,54.846342
-3.2199857,56.258839
-4.2224652,56.246240
-5.4858944,56.127253
-4.7590923,56.215747
-4.7378636,57.201364
-2.2341249,57.324331
-4.3088702,56.180040
-3.8006252,56.652156
-2.9423613,57.096433
-4.1850106,56.246099
-4.2258877,56.246808
-3.8403169,56.780337
-3.0443272,56.494587
-3.7139119,56.441324
-3.6286631,56.583273
-2.8325221,56.754131
-4.9852853,56.012730
-3.2581408,56.721713
-3.1292095,56.289890
-4.2159577,56.250940
-2.4961467,57.322941
-5.1661991,57.522868
-4.3077403,56.188059
-3.9176502,57.570485
-3.2475555,56.252813
-3.0177279,56.465698
-2.7924579,56.294210
-3.4280317,56.417988
-3.2642445,57.479629
-4.2011863,56.246710
-2.3911542,57.443411
-3.2754152,56.255764
-4.0619916,56.191505
-3.3352353,56.586949
-3.5209478,56.718693
-3.8668896,56.771586
-4.9053541,55.984707
-3.5617113,56.365070
-3.4020034,57.597026
-2.8716694,56.189545
-3.5145614,56.514901
-3.3691236,56.357554
-3.2434171,56.388888
-3.4006795,56.511744
-3.8058380,57.202869
-2.9085672,56.386943
-4.3709364,56.167451
-2.2623768,57.443745
-4.2845742,56.156226
-2.8424746,57.131281
-3.3530762,56.589542
-3.9604155,56.099070
-5.4000454,56.494026
-4.0617776,56.190520
-3.2914349,57.645007
-3.9275745,57.571592
-2.1938030,57.235469
-4.7713841,55.105331
-3.7002033,57.245673
-2.6529969,56.595188
-3.0533140,57.039670
-2.5770321,56.792849
-2.2177084,57.131677
-2.2236445,57.129870
-2.2254610,57.129777
-2.2257930,57.130045
-2.2246492,57.132114
-2.9313083,56.429450
-2.2411628,57.131185
-2.9084793,57.060749
-2.9112876,56.270212
-3.3868455,55.052579
-3.5318676,56.982800
-3.9005014,56.789049
-2.3067086,57.146852
-2.6006690,56.602100
-2.6006690,56.602100
-3.2096853,57.468845
-2.7511117,56.804051
-2.7511117,56.804051
-3.6015265,57.606333
-3.7895805,56.718538
-2.8085138,56.533901
-3.2412887,56.388191
-3.7840721,56.301055
-4.2146338,56.236405
-3.3167529,57.645555
-2.3070764,57.439907
-3.5389153,56.353764
-3.5270507,56.461735
-2.9258024,56.436410
-3.9358443,57.503721
-4.0799647,56.184105
-3.6978262,56.433458
-3.3312301,56.198928
-2.8844664,57.153361
-3.3296565,56.571825
-4.2235481,57.469775
-4.2235481,57.469775
-2.2360608,57.134159
-2.2354028,57.134609
-2.3214202,57.242394
-4.8882352,56.174146
-4.1898479,56.246013
-3.0897694,56.493298
-3.6654128,57.172466
-3.7302815,56.647763
-4.2138045,56.381287
-3.9679564,56.105061
-3.6626197,56.440584
-2.4793612,56.746278
-2.8536209,55.884181
-3.6203619,56.556695
-2.2213669,57.163380
-3.9669790,56.101661
-2.3796896,57.237201
-3.2424445,56.388368
-3.7535544,56.709885
-4.0310892,54.852084
-3.4175164,56.213514
-2.7729606,56.807421
-4.1721415,56.389214
-4.1721415,56.389214
-2.6403657,56.810867
-3.6452607,56.568049
-3.4093539,57.006701
-4.2932842,56.382565
-3.5803065,56.571587
